0.713578,0.420656,0.140414,0.362324,0.697092,0.466306,0.69963,0
0.734712,0.698148,0.416596,0.147234,0.36053,0.682302,0.460474,0
0.731178,0.663256,0.630914,0.38187,0.143608,0.332278,0.616898,0
0.913086,0.569914,0.532314,0.514408,0.376544,0.244646,0.34909,0
0.915294,0.647084,0.455742,0.434778,0.424794,0.347926,0.274384,0.5
0.853288,0.735896,0.526566,0.377228,0.360866,0.353074,0.29308,0.5
0.723646,0.775652,0.660424,0.45495,0.308366,0.292306,0.284658,0.5
0.682332,0.663628,0.717368,0.598298,0.385972,0.2345,0.217904,0.5
0.63822,0.635748,0.6138,0.67686,0.537138,0.287988,0.110244,0.5
0.535332,0.614722,0.61065,0.574518,0.678334,0.44831,0.038134,0.5
0.627772,0.358124,0.587988,0.5762,0.471582,0.772174,0.106158,0.5
0.049382,0.616092,0.438204,0.589846,0.58207,0.513054,0.711352,0
0.081544,0.330312,0.65696,0.554428,0.641834,0.63735,0.59757,1
0.288366,0.165128,0.394072,0.694692,0.60033,0.68077,0.676644,0
0.461578,0.311672,0.179952,0.424654,0.74596,0.645104,0.73108,0
0.504376,0.499374,0.329374,0.18,0.4575,0.821876,0.7075,0
0.460702,0.549418,0.543916,0.356856,0.19249,0.497838,0.898782,0
0.686312,0.512202,0.65346,0.6447,0.346852,0.08514,0.571334,0
0.802332,0.607246,0.468772,0.58112,0.574152,0.337264,0.129114,0
0.852852,0.696572,0.489432,0.3424,0.46169,0.454292,0.202764,0
0.649982,0.83825,0.65109,0.403018,0.226932,0.369794,0.360934,0
0.831384,0.542168,0.686776,0.543018,0.352474,0.217224,0.326956,0
0.763786,0.728542,0.46804,0.59829,0.468806,0.29718,0.175356,0
0.44052,0.787822,0.74111,0.395838,0.568474,0.396854,0.16938,0
0.904136,0.34488,0.610896,0.575116,0.310654,0.442886,0.311432,0
0.6106,0.874962,0.284664,0.565446,0.52768,0.24854,0.38811,0
0.527424,0.58973,0.860842,0.255468,0.543422,0.50469,0.218422,0
0.677424,0.448212,0.519182,0.827996,0.138438,0.466434,0.422316,0
0.718668,0.612624,0.404884,0.469206,0.749092,0.124128,0.421398,0
0.672704,0.666112,0.565574,0.368618,0.4296,0.694954,0.102438,0
0.496576,0.682732,0.67145,0.499396,0.162338,0.2667,0.72081,0
0.856868,0.466138,0.609008,0.60035,0.468302,0.20962,0.289714,0
0.835144,0.704032,0.388494,0.50387,0.496878,0.390242,0.18134,0
0.707826,0.801616,0.6453,0.269098,0.406656,0.39832,0.271182,0
0.710552,0.638188,0.733962,0.57434,0.190178,0.330646,0.322134,0
0.730606,0.632866,0.564346,0.655034,0.503886,0.140126,0.273136,0
0.678214,0.67292,0.570196,0.498184,0.593494,0.434644,0.052346,0
0.67497,0.70906,0.696884,0.460692,0.295114,0.514262,0.149016,0
0.081892,0.656692,0.682158,0.673064,0.496622,0.37293,0.53664,0
0.067574,0.377902,0.648796,0.660798,0.656512,0.573356,0.515064,0
0.14058,0.26763,0.478604,0.662766,0.670926,0.668012,0.61148,0
0.235412,0.249516,0.359324,0.541664,0.700834,0.707886,0.705366,0
0.297612,0.302666,0.316812,0.426956,0.609854,0.769512,0.776586,0
0.35044,0.344612,0.35044,0.366762,0.493838,0.704854,0.889054,0
0.209276,0.436252,0.428532,0.436252,0.45787,0.626172,0.905648,1
0.273036,0.185178,0.543928,0.531726,0.543928,0.578096,0.844108,0
0.325606,0.30638,0.191032,0.662036,0.646016,0.662036,0.706894,0
0.67251,0.326782,0.306932,0.18783,0.674164,0.657622,0.674164,0
0.48307,0.718316,0.348644,0.32742,0.20007,0.720084,0.702396,0
0.442956,0.527834,0.784398,0.381226,0.358076,0.219186,0.786326,0
0.504414,0.487774,0.592374,0.908552,0.411702,0.383174,0.21201,0
0.28256,0.487962,0.469528,0.585396,0.93563,0.385262,0.353662,0
0.423302,0.26251,0.475082,0.456006,0.57592,0.938384,0.368796,0
0.118888,0.499238,0.394376,0.533008,0.520566,0.59877,0.835154,0
0.089872,0.324448,0.609672,0.531036,0.634996,0.625666,0.68431,0
0.139546,0.282754,0.454212,0.662692,0.605214,0.6812,0.674382,0
0.238994,0.243406,0.373088,0.528356,0.717148,0.665098,0.73391,0
0.302568,0.30165,0.306244,0.441322,0.603048,0.799692,0.745478,0
0.281434,0.374562,0.373612,0.378364,0.518056,0.685306,0.888666,0
0.14909,0.3822,0.488952,0.487862,0.493308,0.653436,0.845152,0
0.086652,0.346996,0.523304,0.604044,0.60322,0.607338,0.728448,0
0.400346,0.101256,0.389404,0.584542,0.673904,0.672992,0.677552,0
0.700582,0.397988,0.10521,0.387276,0.578294,0.66577,0.664878,0
0.709652,0.68395,0.393522,0.112516,0.38324,0.56658,0.650538,0
0.694726,0.693898,0.669116,0.389066,0.118102,0.379152,0.55594,0
0.62411,0.678006,0.677202,0.65307,0.380372,0.116522,0.370718,0
0.56344,0.594864,0.65027,0.649444,0.624634,0.344296,0.073052,0
0.38039,0.504672,0.566814,0.676378,0.674742,0.625684,0.07132,0
0.0655,0.390094,0.508694,0.567996,0.672552,0.670992,0.624174,0
0.318664,0.132832,0.44455,0.558448,0.615396,0.715804,0.714306,0
0.86144,0.33045,0.190952,0.424948,0.510446,0.553196,0.62857,0
0.786974,0.773746,0.327762,0.210596,0.407132,0.478942,0.514848,0
0.870824,0.627432,0.618784,0.327208,0.250606,0.379098,0.426046,0
0.68301,0.805898,0.57751,0.569394,0.295792,0.223912,0.344484,0
0.674748,0.625636,0.746704,0.5217,0.513706,0.24416,0.173346,0
0.643594,0.630406,0.567402,0.722718,0.434064,0.423808,0.07801,0
0.552848,0.63458,0.60877,0.485456,0.78944,0.22449,0.204414,0
0.85154,0.44454,0.515922,0.49338,0.385682,0.65117,0.157764,0
0.79792,0.77708,0.325534,0.404728,0.37972,0.260234,0.55478,0
0.628374,0.776796,0.756556,0.31804,0.394948,0.370662,0.254624,0
0.754444,0.543962,0.6905,0.670518,0.237564,0.313496,0.289518,0
0.80098,0.64151,0.457596,0.585638,0.568178,0.189874,0.256222,0
0.625284,0.769288,0.591554,0.386576,0.529282,0.509822,0.088192,0
0.868654,0.507436,0.682524,0.466424,0.2172,0.39071,0.36705,0
0.872652,0.671584,0.427962,0.54605,0.400302,0.232214,0.349236,0
0.77388,0.757194,0.581978,0.369682,0.472586,0.345578,0.199102,0
0.446286,0.790754,0.769734,0.549042,0.281644,0.411256,0.251284,0
0.355172,0.418614,0.80057,0.777264,0.532554,0.236052,0.379772,0
0.270166,0.388116,0.445912,0.793864,0.772634,0.549708,0.279602,0
0.552894,0.19445,0.325748,0.390084,0.777416,0.753782,0.505628,0
0.883882,0.469466,0.24676,0.328338,0.36831,0.608964,0.59428,0
0.828618,0.747234,0.43403,0.265714,0.327368,0.357578,0.539458,0
0.751804,0.746498,0.67646,0.406918,0.262068,0.315126,0.341126,0
0.703264,0.68285,0.677746,0.61038,0.351124,0.2118,0.262834,0
0.668452,0.64764,0.625734,0.620256,0.547962,0.269736,0.120218,0
0.467374,0.671538,0.638664,0.60406,0.595408,0.481214,0.041744,0
0.216212,0.295992,0.766692,0.690902,0.611122,0.591176,0.327904,0
0.324918,0.217482,0.297064,0.766602,0.690998,0.611416,0.59152,0
0.461352,0.344256,0.235234,0.31599,0.792454,0.715734,0.634978,0
0.5,0.483198,0.361386,0.247976,0.331984,0.827632,0.747824,0
0.251286,0.582706,0.565924,0.444264,0.330994,0.414898,0.90993,0
0.312006,0.227106,0.786034,0.757734,0.552558,0.361532,0.503032,0
0.197246,0.403056,0.336306,0.775736,0.753486,0.592176,0.441992,0
0.94808,0.298122,0.381914,0.354738,0.533646,0.524588,0.458912,0
0.932524,0.63584,0.329552,0.369038,0.356232,0.440542,0.436272,0
0.809956,0.777864,0.546142,0.306918,0.337758,0.327756,0.393606,0
0.727308,0.727308,0.698184,0.487898,0.270802,0.29879,0.289712,0
0.691414,0.664044,0.664044,0.634364,0.420042,0.198782,0.227308,0.5
0.75911,0.605928,0.57797,0.57797,0.547648,0.328704,0.102672,0.5
0.589534,0.809256,0.55181,0.504822,0.504822,0.453862,0.085894,0.5
0.18711,0.581694,0.898124,0.527368,0.459698,0.459698,0.386308,0
0.216376,0.269106,0.599868,0.865116,0.554328,0.497604,0.497604,0
0.309736,0.26998,0.318572,0.623372,0.867802,0.581406,0.529134,0
0.348592,0.348592,0.310714,0.357008,0.6474,0.880276,0.60742,0
0.314458,0.404282,0.404282,0.368352,0.412266,0.687728,0.908632,0
0.115898,0.431864,0.532944,0.532944,0.492512,0.54193,0.851906,1
0.154048,0.226438,0.548006,0.650878,0.650878,0.60973,0.660022,1
0.20737,0.277848,0.339274,0.612138,0.699428,0.699428,0.664512,0
0.172802,0.344978,0.400666,0.449202,0.664804,0.733776,0.733776,0
0.230924,0.27076,0.434484,0.487438,0.533592,0.738608,0.804194,1
0.288062,0.28415,0.32997,0.51828,0.579188,0.632272,0.868078,1
0.618652,0.258822,0.253072,0.320438,0.597292,0.68684,0.764884,0
0.534374,0.687322,0.260628,0.25381,0.333692,0.661994,0.76818,0
0.04417,0.61059,0.677554,0.490738,0.487752,0.522728,0.666466,1
0.162376,0.226456,0.66285,0.714442,0.57051,0.56821,0.595156,1
0.220036,0.277488,0.331094,0.69616,0.73932,0.618914,0.61699,1
0.310574,0.284206,0.33877,0.389678,0.736382,0.77737,0.66302,1
0.360868,0.358212,0.331402,0.38688,0.438644,0.79116,0.832834,1
0.408854,0.403168,0.399612,0.363714,0.438,0.507312,0.97934,1
0.44478,0.455042,0.427676,0.410572,0.237824,0.595292,0.928816,1
0.803466,0.475802,0.492462,0.448034,0.420266,0.139808,0.72016,0
0.954282,0.56682,0.429522,0.436504,0.417886,0.406252,0.288734,0
0.917382,0.673628,0.44878,0.369104,0.373156,0.362352,0.3556,0
0.862266,0.716708,0.544986,0.386584,0.330454,0.333308,0.325696,0.5
0.762732,0.757146,0.625688,0.470604,0.327546,0.276854,0.27943,0.5
0.705826,0.695348,0.689672,0.556072,0.39846,0.253072,0.201552,0.5
0.7956,0.60769,0.597154,0.591446,0.4571,0.298606,0.152406,0.5
0.873286,0.656208,0.483514,0.47383,0.468586,0.345118,0.199458,0.5
0.729756,0.823166,0.580388,0.38725,0.37642,0.370554,0.232468,0.5
0.59133,0.701938,0.81149,0.526764,0.300254,0.287552,0.280672,0
0.570534,0.548864,0.671272,0.792512,0.47741,0.226732,0.212676,0
0.527642,0.52331,0.496596,0.647488,0.796934,0.408516,0.099514,0
0.202142,0.495734,0.489764,0.45294,0.660942,0.866954,0.331522,0
0.17523,0.294256,0.52834,0.523578,0.494218,0.660062,0.824316,0
0.202256,0.26279,0.388902,0.636922,0.631876,0.60077,0.776484,0
0.617514,0.184462,0.255648,0.403954,0.695622,0.68969,0.653108,0
0.508622,0.649116,0.193296,0.268224,0.424328,0.73133,0.725086,0
0.425876,0.5637,0.720056,0.21277,0.29616,0.469888,0.811552,0
0.480506,0.474508,0.652958,0.8554,0.198584,0.306554,0.531492,0
0.11588,0.55516,0.55143,0.662416,0.788324,0.37982,0.446972,0
0.153842,0.277984,0.590666,0.58801,0.66701,0.756632,0.465858,0
0.28644,0.218164,0.330162,0.612256,0.60986,0.681132,0.761986,0
0.088652,0.45936,0.415476,0.487462,0.668774,0.667234,0.713044,1
0.11159,0.310374,0.561262,0.531562,0.58028,0.702988,0.701946,1
0.258306,0.201596,0.391376,0.630902,0.602548,0.64906,0.766212,1
0.318518,0.311912,0.249164,0.45915,0.72418,0.692806,0.74427,1
0.28122,0.391158,0.38434,0.31957,0.536322,0.809888,0.777502,1
0.389102,0.314562,0.444502,0.436444,0.35989,0.616078,0.93942,1
0.378794,0.437662,0.274302,0.559078,0.541418,0.373644,0.9351,1
0.491538,0.39548,0.523558,0.168144,0.787716,0.749292,0.384274,0
0.860796,0.420548,0.353676,0.44284,0.19541,0.62674,0.59999,0
0.771742,0.775532,0.401344,0.344506,0.42029,0.209988,0.576596,0
0.724552,0.718584,0.721994,0.385288,0.334144,0.402338,0.2131,0
0.197052,0.72184,0.716054,0.71936,0.392918,0.343332,0.409446,0
0.100748,0.379006,0.688452,0.685042,0.68699,0.4945,0.465262,0
0.124612,0.301656,0.480896,0.680228,0.67803,0.679286,0.555292,1
0.320916,0.186824,0.352676,0.520584,0.707314,0.705254,0.706432,0
0.324124,0.380414,0.242412,0.4131,0.585906,0.77808,0.775962,1
0.346954,0.37618,0.440898,0.282236,0.478478,0.677154,0.8981,1
0.381726,0.375352,0.42402,0.531782,0.26759,0.594354,0.925176,1
0.306392,0.444596,0.432812,0.522804,0.722074,0.233542,0.83778,1
0.201346,0.3995,0.550752,0.537856,0.636346,0.854432,0.319768,0
0.580664,0.137896,0.348088,0.508528,0.494848,0.59932,0.830654,0
0.93336,0.513588,0.23374,0.36659,0.467994,0.459348,0.52538,0
0.688488,0.873034,0.485054,0.2264,0.349188,0.442914,0.434922,0
0.582678,0.66288,0.846404,0.46057,0.203348,0.325456,0.418664,0
0.561476,0.559296,0.639982,0.824618,0.436448,0.177666,0.300514,0
0.408088,0.545676,0.543332,0.630106,0.82867,0.411216,0.132912,0
0.159578,0.390488,0.5399,0.537354,0.631584,0.847214,0.393884,0
0.25343,0.224126,0.428508,0.560756,0.558502,0.641908,0.832766,0
0.294908,0.297698,0.261436,0.514346,0.677994,0.675204,0.778414,0
0.189844,0.402404,0.40503,0.370914,0.608842,0.762794,0.76017,0
0.164952,0.326128,0.509146,0.511404,0.482032,0.686892,0.819448,0
0.232914,0.232914,0.41113,0.613496,0.615996,0.583516,0.810034,0
0.391516,0.246772,0.246772,0.47123,0.726106,0.729254,0.688348,0
0.868576,0.383558,0.280266,0.280266,0.440442,0.622324,0.62457,0
0.829216,0.743248,0.371866,0.292776,0.292776,0.415424,0.554692,0
0.670674,0.790686,0.709596,0.35929,0.284688,0.284688,0.400376,0
0.465538,0.662712,0.784982,0.702366,0.345472,0.269466,0.269466,0
0.66773,0.394436,0.604392,0.734588,0.646618,0.266586,0.185652,0
0.6456,0.619318,0.279096,0.540468,0.702546,0.593034,0.119938,0
0.22484,0.653718,0.619254,0.173146,0.515864,0.728388,0.58479,0
0.151938,0.371504,0.67794,0.653314,0.334568,0.579442,0.731292,0
0.140538,0.32136,0.490586,0.726764,0.707784,0.462118,0.65085,1
0.19809,0.273584,0.42326,0.563336,0.758834,0.743124,0.539772,1
0.48812,0.205808,0.28153,0.431658,0.572156,0.768242,0.752486,0
0.71767,0.495294,0.200164,0.279322,0.436268,0.583146,0.788136,0
0.74852,0.741694,0.504736,0.190256,0.274604,0.44184,0.59835,0
0.69797,0.714358,0.707986,0.486732,0.193096,0.271854,0.428006,0
0.45853,0.694248,0.710758,0.704338,0.48146,0.185664,0.265002,0
0.468334,0.41357,0.681652,0.700428,0.693126,0.439648,0.103242,0
0.672918,0.315198,0.227848,0.655448,0.685396,0.67375,0.269444,0.5
0.830708,0.557338,0.25823,0.185192,0.54273,0.567772,0.558032,0
0.87154,0.661506,0.482062,0.285726,0.237782,0.472474,0.488912,0
0.769566,0.763844,0.58842,0.438546,0.274564,0.23452,0.430538,0
0.64981,0.723168,0.717666,0.54894,0.40479,0.247068,0.208556,0
0.599574,0.606722,0.696084,0.689382,0.483852,0.308258,0.116132,0.5
0.761494,0.504864,0.514594,0.63622,0.627098,0.34736,0.108368,0.5
0.7124,0.758918,0.373994,0.388588,0.571018,0.557334,0.137748,0
0.527442,0.720888,0.78988,0.21901,0.240654,0.511208,0.490918,0
0.517578,0.522986,0.716342,0.7853,0.2147,0.236334,0.50676,0
0.526428,0.514274,0.519676,0.712768,0.781634,0.211808,0.233412,0
0.287122,0.516152,0.503106,0.508904,0.716192,0.79012,0.178404,0
0.833334,0.185574,0.408066,0.395392,0.401026,0.602394,0.674212,0
0.922668,0.625582,0.275172,0.39553,0.388674,0.391722,0.500652,0
0.7528,0.820008,0.56553,0.265378,0.368474,0.3626,0.36521,0
0.6903,0.68905,0.753466,0.50956,0.221874,0.320688,0.31506,0
0.52947,0.666998,0.665648,0.735086,0.472168,0.162058,0.268574,0
0.48853,0.491588,0.64758,0.646052,0.724812,0.426592,0.074844,0
0.332988,0.372054,0.377842,0.673006,0.670112,0.81914,0.254858,0
0.338206,0.300348,0.342938,0.349248,0.671034,0.667878,0.83035,0
0.662892,0.336532,0.288182,0.342576,0.350634,0.761606,0.757578,0
0.90837,0.5656,0.35366,0.322262,0.357584,0.362818,0.629706,0
0.919692,0.660058,0.476706,0.363336,0.34654,0.365434,0.368234,0
0.79784,0.778226,0.5642,0.413054,0.319598,0.305752,0.321328,0
0.72489,0.718284,0.69957,0.49536,0.351148,0.26198,0.24877,0
0.789644,0.623658,0.617454,0.599872,0.408032,0.272554,0.188786,0.5
0.876272,0.634448,0.496814,0.49167,0.477092,0.31802,0.205684,0.5
0.807488,0.767404,0.531912,0.397882,0.392872,0.378676,0.223768,0.5
0.513068,0.814282,0.765764,0.480722,0.318492,0.312428,0.295244,0
0.363246,0.500534,0.818916,0.767634,0.466346,0.294868,0.288458,0
0.289576,0.36285,0.500306,0.819074,0.767728,0.466076,0.29439,0
0.28989,0.291488,0.364414,0.501216,0.818472,0.76737,0.467148,0
0.327136,0.326638,0.328136,0.396524,0.524818,0.822336,0.774414,0
0.62828,0.330512,0.32993,0.331676,0.411352,0.560816,0.907436,0
0.757598,0.757598,0.301456,0.300564,0.303238,0.425292,0.654254,0
0.87053,0.63351,0.63351,0.31912,0.318506,0.320348,0.404472,0
0.773862,0.754136,0.553764,0.553764,0.287984,0.287466,0.289022,0
0.702032,0.707272,0.687362,0.485104,0.485104,0.216826,0.216302,0
0.660952,0.652454,0.658524,0.635456,0.401138,0.401138,0.090334,0
0.52054,0.665426,0.649942,0.661002,0.618974,0.19206,0.19206,0
0.475854,0.464492,0.650554,0.63067,0.644874,0.5909,0.042656,0
0.910434,0.278712,0.261404,0.544814,0.514526,0.53616,0.45395,0
0.876128,0.696518,0.289956,0.278818,0.461214,0.44172,0.455644,0
0.826688,0.721464,0.587068,0.282852,0.274518,0.410998,0.396412,0
0.876246,0.640044,0.571094,0.48303,0.283692,0.278232,0.36766,0
0.767656,0.7635,0.558028,0.498048,0.421442,0.248038,0.243288,0
0.760496,0.680188,0.676054,0.47174,0.4121,0.335924,0.163498,0
0.803164,0.67041,0.58361,0.579142,0.35831,0.293848,0.211516,0.5
0.602378,0.791576,0.63095,0.525926,0.52052,0.253324,0.175328,0
0.532194,0.558948,0.811052,0.59702,0.457076,0.449872,0.093838,0
0.767574,0.40222,0.4423,0.819988,0.49934,0.289684,0.278894,0
0.892726,0.589108,0.344356,0.371206,0.62422,0.409416,0.268968,0
0.786044,0.778438,0.498914,0.273584,0.298302,0.53124,0.333482,0
0.335648,0.786118,0.7785,0.498504,0.272792,0.297554,0.530884,0
0.162842,0.44046,0.767928,0.762388,0.558848,0.394768,0.412768,0
0.400786,0.166532,0.442814,0.768704,0.763192,0.56063,0.397342,0
0.45559,0.388926,0.15034,0.431732,0.763648,0.758034,0.551728,0
0.676594,0.436998,0.374466,0.150668,0.414618,0.72596,0.720694,0
0.748452,0.664576,0.43328,0.372914,0.156868,0.411676,0.712234,0
0.739642,0.734722,0.653552,0.429724,0.371308,0.162236,0.408816,0
0.508046,0.727064,0.722058,0.639456,0.411678,0.35223,0.13947,0
0.836618,0.38805,0.623078,0.617706,0.529066,0.284638,0.220844,0.5
0.765482,0.752434,0.293678,0.534044,0.52855,0.437898,0.187916,0
0.670926,0.731042,0.715178,0.157432,0.449664,0.442984,0.332772,0
0.825282,0.55959,0.607416,0.594796,0.15109,0.38357,0.378256,0
0.841246,0.669042,0.472236,0.507662,0.498314,0.169648,0.341852,0
0.747606,0.745812,0.588814,0.40939,0.441688,0.433164,0.133526,0
0.702492,0.722188,0.719726,0.504308,0.258118,0.302432,0.290738,0.5
0.84193,0.575768,0.591368,0.589418,0.4188,0.22381,0.258908,0.5
0.828786,0.70217,0.475508,0.488792,0.48713,0.341834,0.17578,0.5
0.824354,0.720602,0.594028,0.367436,0.380716,0.379056,0.233806,0.5
0.723776,0.759396,0.649456,0.515328,0.27522,0.289292,0.287532,0.5
0.712058,0.653104,0.688742,0.578752,0.444566,0.20435,0.218428,0.5
0.667708,0.661646,0.593958,0.634874,0.508588,0.354518,0.078708,0.5
0.516958,0.688086,0.676216,0.543666,0.623788,0.376494,0.074794,0
0.054358,0.52919,0.672302,0.662374,0.551524,0.61853,0.411722,0
0.046606,0.39829,0.58114,0.63625,0.632428,0.589742,0.615544,1
0.135986,0.26169,0.503886,0.62981,0.667764,0.66513,0.635734,1
0.203702,0.266432,0.370618,0.571354,0.675722,0.707176,0.704996,1
0.284222,0.276852,0.33886,0.441844,0.640266,0.74343,0.774524,1
0.335332,0.334106,0.325726,0.396236,0.513342,0.738974,0.856284,1
0.253074,0.408666,0.407122,0.396578,0.485304,0.632666,0.91659,1
0.15289,0.319818,0.528478,0.526408,0.512268,0.631256,0.82888,1
0.247056,0.204416,0.397298,0.638398,0.636008,0.619668,0.757156,1
0.387446,0.278538,0.22978,0.45033,0.726018,0.723284,0.7046,0
0.448628,0.422694,0.303494,0.250128,0.491522,0.793264,0.790272,0
0.552238,0.4876,0.455588,0.30846,0.24259,0.540542,0.912982,0
0.68343,0.678124,0.566702,0.511522,0.257904,0.144358,0.657962,0
0.363142,0.73558,0.730196,0.617174,0.561202,0.30394,0.188766,0
0.456762,0.263774,0.74416,0.737218,0.591436,0.51924,0.187412,0
0.867388,0.356862,0.19106,0.603776,0.597812,0.472566,0.410538,0
0.772006,0.752834,0.320968,0.180714,0.529838,0.524794,0.418844,0
0.427292,0.771318,0.752092,0.319026,0.17838,0.528476,0.523416,0
0.633654,0.411454,0.742806,0.72429,0.307174,0.17171,0.50891,0
0.628712,0.608962,0.394532,0.714296,0.696426,0.2939,0.163172,0
0.328578,0.622198,0.596718,0.320084,0.732608,0.709556,0.19026,0
0.908012,0.272652,0.482416,0.464214,0.266584,0.561294,0.544826,0
0.524838,0.912558,0.275342,0.485718,0.467462,0.269256,0.564826,0
0.41343,0.549822,0.934824,0.302072,0.510976,0.492848,0.29603,0
0.462942,0.37395,0.523532,0.945772,0.251824,0.48093,0.46105,0
0.698676,0.426954,0.34535,0.482514,0.869696,0.233362,0.443448,0
0.654926,0.654926,0.395414,0.317476,0.448476,0.818262,0.210522,0
0.469814,0.637014,0.637014,0.315948,0.219524,0.381596,0.83909,0
0.068336,0.589194,0.698742,0.698742,0.488382,0.425208,0.531396,1
0.10234,0.316708,0.62154,0.685652,0.685652,0.56254,0.525566,1
0.18157,0.253704,0.416832,0.648804,0.697592,0.697592,0.603906,1
0.214392,0.297258,0.357232,0.492854,0.685712,0.726276,0.726276,1
0.301256,0.277662,0.363058,0.424862,0.564624,0.763368,0.80517,1
0.349056,0.345314,0.316622,0.420474,0.495634,0.665602,0.9073,1
0.386148,0.373592,0.367042,0.316822,0.498596,0.630152,0.92765,1
0.21058,0.477816,0.457052,0.446218,0.363158,0.663798,0.88138,1
0.082868,0.38082,0.604094,0.586746,0.577694,0.508298,0.759482,1
0.211352,0.191952,0.475774,0.688462,0.671936,0.663314,0.597208,0
0.283458,0.286746,0.26899,0.528748,0.7234,0.708276,0.700384,0
0.473786,0.303954,0.307552,0.288122,0.572374,0.785382,0.76883,0
0.52787,0.517556,0.314736,0.319032,0.295828,0.635296,0.889682,0
0.816966,0.56395,0.550974,0.295796,0.301202,0.272008,0.699108,0
0.459396,0.888678,0.612712,0.59856,0.320234,0.326132,0.294288,0
0.216256,0.480024,0.865612,0.617734,0.605022,0.355026,0.360322,0
0.503,0.179188,0.454372,0.85665,0.598044,0.584782,0.323964,0
0.510318,0.470062,0.123152,0.417966,0.84894,0.571886,0.557678,0
0.618808,0.49967,0.460342,0.121432,0.409448,0.830484,0.559818,0
0.61399,0.60719,0.490446,0.45191,0.119816,0.40204,0.814606,0
0.668756,0.675696,0.667368,0.524392,0.477196,0.070478,0.416118,0
0.637366,0.627898,0.63466,0.626546,0.487248,0.441268,0.045014,0
0.960356,0.480038,0.471306,0.477544,0.470058,0.341558,0.29914,0
0.889874,0.718424,0.399544,0.393746,0.397888,0.392918,0.307608,0
0.859616,0.704272,0.577672,0.34221,0.337928,0.340986,0.337316,0
0.77774,0.744092,0.608426,0.497864,0.292228,0.28849,0.29116,0
0.71281,0.706428,0.672922,0.537836,0.427746,0.22299,0.219268,0
0.492306,0.70384,0.696052,0.655174,0.49036,0.356042,0.106226,0
0.552058,0.368772,0.722328,0.709314,0.640988,0.365518,0.141022,0
0.853982,0.433108,0.246908,0.606084,0.592864,0.523452,0.243604,0
