Date,Min,Average,Max,First,Last
22.01.2020 0:00,1.10713,1.10846,1.10974,1.10829,1.10926
23.01.2020 0:00,1.10366,1.10761,1.11029,1.10924,1.10533
24.01.2020 0:00,1.10209,1.104,1.10604,1.10558,1.1025
25.01.2020 0:00,1.1025,1.10254,1.10255,1.1025,1.10254
26.01.2020 0:00,1.1025,1.1026,1.10364,1.10254,1.10315
27.01.2020 0:00,1.10097,1.10244,1.10375,1.10311,1.10193
28.01.2020 0:00,1.09982,1.10152,1.10247,1.10182,1.10198
29.01.2020 0:00,1.09929,1.10081,1.10278,1.10228,1.10096
30.01.2020 0:00,1.10079,1.10214,1.10389,1.10109,1.10327
31.01.2020 0:00,1.10176,1.10469,1.10963,1.10338,1.10951
01.02.2020 0:00,1.10943,1.10944,1.10951,1.10951,1.10943
02.02.2020 0:00,1.10821,1.10938,1.10952,1.10943,1.10941
03.02.2020 0:00,1.1043,1.10702,1.10908,1.10869,1.10591
04.02.2020 0:00,1.10335,1.10516,1.1064,1.10608,1.10445
05.02.2020 0:00,1.09937,1.10226,1.10467,1.10453,1.09987
06.02.2020 0:00,1.09651,1.09928,1.10124,1.09996,1.09806
07.02.2020 0:00,1.09427,1.0965,1.09855,1.09806,1.09455
08.02.2020 0:00,1.09455,1.09463,1.09463,1.09455,1.09463
09.02.2020 0:00,1.09427,1.09463,1.09502,1.09463,1.09428
10.02.2020 0:00,1.09087,1.09395,1.0959,1.09436,1.09094
11.02.2020 0:00,1.08931,1.09141,1.09255,1.09132,1.09173
12.02.2020 0:00,1.08661,1.0904,1.09241,1.09192,1.08738
13.02.2020 0:00,1.08352,1.08629,1.08886,1.08721,1.08412
14.02.2020 0:00,1.08295,1.08415,1.08607,1.08406,1.08305
15.02.2020 0:00,1.08305,1.08308,1.08309,1.08305,1.08309
16.02.2020 0:00,1.08305,1.08318,1.0845,1.08309,1.08412
17.02.2020 0:00,1.08295,1.08382,1.08525,1.08393,1.08354
18.02.2020 0:00,1.07864,1.08197,1.08385,1.08372,1.0792
19.02.2020 0:00,1.07834,1.07977,1.0812,1.07955,1.08074
20.02.2020 0:00,1.07792,1.07977,1.08202,1.08085,1.07853
21.02.2020 0:00,1.07863,1.08155,1.08625,1.07874,1.08465
22.02.2020 0:00,1.08465,1.0847,1.08471,1.08465,1.08471
23.02.2020 0:00,1.08105,1.08452,1.08471,1.08471,1.08276
24.02.2020 0:00,1.0808,1.08333,1.0872,1.08288,1.08518
25.02.2020 0:00,1.08307,1.08583,1.089,1.08517,1.08792
26.02.2020 0:00,1.08553,1.08772,1.09031,1.08812,1.08823
27.02.2020 0:00,1.08799,1.0943,1.10053,1.0883,1.10044
28.02.2020 0:00,1.09512,1.1003,1.10524,1.10036,1.10274
29.02.2020 0:00,1.10273,1.10278,1.10278,1.10274,1.10278
01.03.2020 0:00,1.10274,1.10294,1.10516,1.10278,1.10444
02.03.2020 0:00,1.10367,1.10985,1.11822,1.1048,1.11291
03.03.2020 0:00,1.10967,1.11435,1.12067,1.11396,1.11731
04.03.2020 0:00,1.10965,1.11479,1.11846,1.11701,1.11365
05.03.2020 0:00,1.11214,1.11682,1.12435,1.11328,1.12385
06.03.2020 0:00,1.12135,1.12778,1.13542,1.123,1.12865
07.03.2020 0:00,1.12862,1.12864,1.12879,1.12865,1.12865
08.03.2020 0:00,1.12865,1.1293,1.13585,1.12865,1.13585
09.03.2020 0:00,1.13562,1.14225,1.14938,1.13762,1.14562
10.03.2020 0:00,1.12775,1.13567,1.144,1.144,1.12996
11.03.2020 0:00,1.12521,1.13111,1.13654,1.1309,1.12578
12.03.2020 0:00,1.10648,1.12341,1.13322,1.12587,1.11723
13.03.2020 0:00,1.10565,1.11494,1.12205,1.11757,1.11445
14.03.2020 0:00,1.11062,1.11443,1.11445,1.11415,1.11445
15.03.2020 0:00,1.1065,1.11432,1.1197,1.11445,1.11736
16.03.2020 0:00,1.10872,1.1153,1.12352,1.11589,1.11776
17.03.2020 0:00,1.0957,1.10743,1.11883,1.11683,1.10099
18.03.2020 0:00,1.08036,1.09542,1.10439,1.10169,1.09071
19.03.2020 0:00,1.06553,1.08093,1.09783,1.09318,1.06633
20.03.2020 0:00,1.06385,1.07189,1.08286,1.06656,1.07635
21.03.2020 0:00,1.07006,1.07634,1.07635,1.07625,1.07635
22.03.2020 0:00,1.0655,1.07563,1.07635,1.07635,1.06554
23.03.2020 0:00,1.06585,1.07282,1.08191,1.06585,1.0748
24.03.2020 0:00,1.07444,1.08016,1.08862,1.07445,1.0805
25.03.2020 0:00,1.07696,1.0828,1.08936,1.0814,1.08732
26.03.2020 0:00,1.08757,1.0959,1.1058,1.08825,1.10307
27.03.2020 0:00,1.09548,1.10535,1.11685,1.10386,1.11669
28.03.2020 0:00,1.1135,1.11683,1.11685,1.11669,1.11669
29.03.2020 0:00,1.11138,1.11637,1.11685,1.11685,1.1125
30.03.2020 0:00,1.10117,1.10662,1.12321,1.1125,1.10317
31.03.2020 0:00,1.09291,1.10007,1.10509,1.10461,1.10369
01.04.2020 0:00,1.09038,1.09709,1.10378,1.10314,1.09559
02.04.2020 0:00,1.08211,1.09063,1.09625,1.09467,1.08557
03.04.2020 0:00,1.07758,1.08166,1.08592,1.08551,1.0805
04.04.2020 0:00,1.08043,1.0805,1.08092,1.08043,1.0805
05.04.2020 0:00,1.0805,1.08063,1.0825,1.0805,1.0815
06.04.2020 0:00,1.07687,1.08056,1.08339,1.08121,1.07949
07.04.2020 0:00,1.07846,1.08591,1.09179,1.07958,1.08909
08.04.2020 0:00,1.08312,1.08691,1.09013,1.08909,1.08555
09.04.2020 0:00,1.08416,1.08888,1.09507,1.08566,1.09262
10.04.2020 0:00,1.09202,1.09388,1.09527,1.09275,1.09365
11.04.2020 0:00,1.09342,1.09356,1.09365,1.09365,1.09355
12.04.2020 0:00,1.0935,1.09365,1.09515,1.09355,1.0945
13.04.2020 0:00,1.08932,1.0926,1.0967,1.0945,1.09135
14.04.2020 0:00,1.09077,1.0949,1.09905,1.09099,1.09864
15.04.2020 0:00,1.08572,1.09384,1.09893,1.09817,1.09087
16.04.2020 0:00,1.08197,1.08717,1.09116,1.09083,1.0847
17.04.2020 0:00,1.08122,1.08606,1.08915,1.08612,1.0875
18.04.2020 0:00,1.08732,1.08749,1.0875,1.08735,1.0875
19.04.2020 0:00,1.0865,1.08744,1.0875,1.0875,1.08725
20.04.2020 0:00,1.08426,1.08658,1.08965,1.08726,1.08619
21.04.2020 0:00,1.08174,1.08464,1.08795,1.08702,1.08601
22.04.2020 0:00,1.08035,1.08472,1.08827,1.08592,1.08244
23.04.2020 0:00,1.0758,1.0801,1.08435,1.08237,1.07805
24.04.2020 0:00,1.07273,1.07814,1.08287,1.07789,1.0825
25.04.2020 0:00,1.08205,1.08223,1.0826,1.0825,1.08221
26.04.2020 0:00,1.08075,1.08208,1.0826,1.08221,1.08216
27.04.2020 0:00,1.08117,1.08345,1.086,1.0823,1.08237
28.04.2020 0:00,1.08104,1.08397,1.0888,1.08308,1.08237
29.04.2020 0:00,1.08205,1.08536,1.08849,1.0822,1.08742
30.04.2020 0:00,1.08353,1.08913,1.09695,1.08754,1.09505
01.05.2020 0:00,1.09349,1.09682,1.1046,1.09515,1.1046
02.05.2020 0:00,1.09815,1.10939,1.10945,1.10635,1.10945
03.05.2020 0:00,1.097,1.10819,1.10945,1.10945,1.0975
04.05.2020 0:00,1.08957,1.09304,1.09735,1.09715,1.09025
05.05.2020 0:00,1.08264,1.08734,1.09209,1.09015,1.08436
06.05.2020 0:00,1.07838,1.08174,1.08435,1.08413,1.07968
07.05.2020 0:00,1.07671,1.08012,1.08342,1.07959,1.08318
08.05.2020 0:00,1.08159,1.08423,1.09385,1.08314,1.09385
09.05.2020 0:00,1.08385,1.09702,1.09705,1.09613,1.09705
10.05.2020 0:00,1.082,1.09558,1.09705,1.09705,1.08345
11.05.2020 0:00,1.08014,1.08272,1.08507,1.08327,1.08061
12.05.2020 0:00,1.07849,1.08301,1.088,1.08073,1.08475
13.05.2020 0:00,1.08122,1.08445,1.08929,1.08469,1.08185
14.05.2020 0:00,1.07762,1.08032,1.08235,1.08171,1.0806
15.05.2020 0:00,1.07905,1.08114,1.08464,1.08069,1.08202
16.05.2020 0:00,1.08198,1.08215,1.08216,1.08202,1.08216
17.05.2020 0:00,1.0805,1.08207,1.0822,1.08216,1.08193
18.05.2020 0:00,1.08005,1.08471,1.09251,1.08169,1.09156
19.05.2020 0:00,1.09023,1.09303,1.09747,1.09147,1.09198
20.05.2020 0:00,1.09192,1.09574,1.09986,1.09216,1.09782
21.05.2020 0:00,1.09391,1.09668,1.10081,1.09771,1.09481
22.05.2020 0:00,1.08858,1.0918,1.09589,1.09481,1.09005
23.05.2020 0:00,1.09005,1.09046,1.0905,1.09005,1.0905
24.05.2020 0:00,1.08922,1.09041,1.0905,1.0905,1.08975
25.05.2020 0:00,1.08717,1.08954,1.09141,1.0897,1.08957
26.05.2020 0:00,1.08925,1.09471,1.09958,1.08937,1.09829
27.05.2020 0:00,1.09362,1.09819,1.10294,1.09766,1.10117
28.05.2020 0:00,1.09928,1.10326,1.10938,1.10072,1.1077
29.05.2020 0:00,1.107,1.11024,1.13938,1.10791,1.1105
30.05.2020 0:00,1.11045,1.1105,1.1105,1.11045,1.1105
31.05.2020 0:00,1.1095,1.11061,1.1125,1.1105,1.11145
01.06.2020 0:00,1.11011,1.11266,1.11516,1.1114,1.11377
02.06.2020 0:00,1.11153,1.11533,1.11946,1.11323,1.11726
03.06.2020 0:00,1.11671,1.12108,1.12533,1.11711,1.12367
04.06.2020 0:00,1.11956,1.12555,1.13617,1.12385,1.13377
05.06.2020 0:00,1.1279,1.13241,1.13836,1.13364,1.1291
06.06.2020 0:00,1.1291,1.12915,1.12916,1.1291,1.12915
07.06.2020 0:00,1.129,1.12918,1.13059,1.12915,1.12983
08.06.2020 0:00,1.12691,1.12959,1.13196,1.12994,1.12905
09.06.2020 0:00,1.12433,1.13044,1.13631,1.12913,1.13366
10.06.2020 0:00,1.13319,1.13598,1.142,1.13392,1.13752
11.06.2020 0:00,1.12888,1.1359,1.13997,1.13755,1.12969
12.06.2020 0:00,1.12125,1.12848,1.13395,1.12938,1.12572
13.06.2020 0:00,1.12554,1.12555,1.12572,1.12554,1.12554
14.06.2020 0:00,1.1232,1.1254,1.12572,1.12554,1.12422
15.06.2020 0:00,1.12279,1.1266,1.13302,1.12431,1.13235
16.06.2020 0:00,1.12313,1.1306,1.13495,1.13257,1.12604
17.06.2020 0:00,1.12099,1.12504,1.12956,1.12616,1.12443
18.06.2020 0:00,1.11898,1.12323,1.12615,1.12452,1.12027
19.06.2020 0:00,1.11727,1.12052,1.1252,1.12039,1.11774
20.06.2020 0:00,1.11774,1.11776,1.11795,1.11795,1.11774
21.06.2020 0:00,1.11774,1.11783,1.11957,1.11774,1.11849
22.06.2020 0:00,1.1169,1.12187,1.12674,1.11874,1.12626
23.06.2020 0:00,1.12339,1.12929,1.13475,1.12644,1.13091
24.06.2020 0:00,1.12495,1.12926,1.13257,1.1309,1.12552
25.06.2020 0:00,1.11911,1.1232,1.12591,1.1255,1.12196
26.06.2020 0:00,1.11975,1.12207,1.12395,1.12167,1.12186
27.06.2020 0:00,1.12181,1.12181,1.12186,1.12181,1.12181
28.06.2020 0:00,1.12181,1.12187,1.12262,1.12181,1.122
29.06.2020 0:00,1.12177,1.12463,1.12878,1.12251,1.12413
30.06.2020 0:00,1.11919,1.12301,1.12608,1.12416,1.12335
01.07.2020 0:00,1.11888,1.12357,1.12742,1.1232,1.12524
02.07.2020 0:00,1.12252,1.12585,1.13014,1.12508,1.12381
03.07.2020 0:00,1.12207,1.12388,1.12515,1.12395,1.12473
04.07.2020 0:00,1.1245,1.12452,1.12473,1.12473,1.1245
05.07.2020 0:00,1.12439,1.1245,1.12473,1.1245,1.12459
06.07.2020 0:00,1.1244,1.12939,1.13456,1.1245,1.13071
07.07.2020 0:00,1.126,1.12956,1.13347,1.13103,1.12748
08.07.2020 0:00,1.12648,1.12974,1.13486,1.1275,1.13327
09.07.2020 0:00,1.12803,1.13266,1.13714,1.1333,1.12838
10.07.2020 0:00,1.12568,1.12894,1.13245,1.12854,1.1295
11.07.2020 0:00,1.1295,1.12954,1.13006,1.1295,1.1295
12.07.2020 0:00,1.1295,1.1296,1.13079,1.1295,1.13062
13.07.2020 0:00,1.13033,1.13345,1.13747,1.13061,1.13484
14.07.2020 0:00,1.1326,1.13659,1.14097,1.13466,1.13954
15.07.2020 0:00,1.13925,1.14159,1.14515,1.14045,1.14106
16.07.2020 0:00,1.13718,1.14047,1.14415,1.14116,1.13805
17.07.2020 0:00,1.13786,1.14098,1.14445,1.13804,1.1428
18.07.2020 0:00,1.14273,1.14294,1.14295,1.1428,1.14295
19.07.2020 0:00,1.14086,1.14282,1.14295,1.14295,1.14204
20.07.2020 0:00,1.14049,1.14395,1.14665,1.14182,1.14438
21.07.2020 0:00,1.14259,1.1468,1.15406,1.14439,1.15295
22.07.2020 0:00,1.15674,1.15702,1.15743,1.15326,1.15692
23.07.2020 0:00,1.15418,1.15849,1.16239,1.15725,1.15935
24.07.2020 0:00,1.15814,1.16157,1.16577,1.15952,1.16561
25.07.2020 0:00,1.16561,1.16561,1.16565,1.16565,1.16561
26.07.2020 0:00,1.16421,1.16553,1.16565,1.16561,1.1646
27.07.2020 0:00,1.16433,1.17186,1.17792,1.16447,1.17495
28.07.2020 0:00,1.16995,1.17335,1.17744,1.17504,1.17219
29.07.2020 0:00,1.17146,1.1749,1.18049,1.17206,1.17924
30.07.2020 0:00,1.17323,1.17838,1.18498,1.17916,1.18414
31.07.2020 0:00,1.17648,1.18451,1.19065,1.1842,1.17788
01.08.2020 0:00,1.17788,1.17799,1.178,1.17788,1.178
02.08.2020 0:00,1.177,1.17795,1.1785,1.178,1.17788
03.08.2020 0:00,1.1701,1.17561,1.17955,1.17768,1.1762
04.08.2020 0:00,1.17238,1.17714,1.1805,1.17613,1.18022
05.08.2020 0:00,1.17931,1.18414,1.1905,1.1797,1.18653
06.08.2020 0:00,1.18204,1.18659,1.19115,1.18681,1.18777
07.08.2020 0:00,1.17555,1.18212,1.18836,1.18795,1.17852
08.08.2020 0:00,1.17852,1.17885,1.17889,1.17852,1.17889
09.08.2020 0:00,1.1785,1.17889,1.17929,1.17889,1.1785
10.08.2020 0:00,1.17362,1.177,1.18005,1.17865,1.17398
11.08.2020 0:00,1.17229,1.17571,1.18038,1.17398,1.17426
12.08.2020 0:00,1.17124,1.17596,1.18123,1.17434,1.17841
13.08.2020 0:00,1.17834,1.18193,1.18625,1.17834,1.18159
14.08.2020 0:00,1.17843,1.18198,1.18505,1.18147,1.18425
15.08.2020 0:00,1.18424,1.18424,1.18427,1.18425,1.18424
16.08.2020 0:00,1.18331,1.18424,1.1845,1.18424,1.18428
17.08.2020 0:00,1.18301,1.18572,1.18804,1.18432,1.18728
18.08.2020 0:00,1.18681,1.19087,1.19648,1.18751,1.19333
19.08.2020 0:00,1.18334,1.19174,1.19524,1.19318,1.18413
20.08.2020 0:00,1.18062,1.18452,1.18681,1.18435,1.18616
21.08.2020 0:00,1.17549,1.18223,1.1885,1.18622,1.1795
22.08.2020 0:00,1.1795,1.1795,1.1796,1.1795,1.1795
23.08.2020 0:00,1.179,1.17951,1.18,1.1795,1.17983
24.08.2020 0:00,1.17852,1.18077,1.18504,1.17972,1.17902
25.08.2020 0:00,1.17845,1.18161,1.18427,1.17896,1.18357
26.08.2020 0:00,1.17757,1.18194,1.18399,1.18357,1.18329
27.08.2020 0:00,1.17659,1.18246,1.18982,1.18302,1.18207
28.08.2020 0:00,1.18116,1.18749,1.19194,1.18203,1.19051
29.08.2020 0:00,1.1905,1.19064,1.19065,1.19065,1.19065
30.08.2020 0:00,1.1895,1.19061,1.19078,1.19065,1.19066
31.08.2020 0:00,1.18847,1.19216,1.19632,1.19087,1.1936
01.09.2020 0:00,1.18974,1.19585,1.20109,1.19395,1.19163
02.09.2020 0:00,1.18236,1.18722,1.19287,1.19175,1.18538
03.09.2020 0:00,1.17893,1.18314,1.18637,1.18553,1.18509
04.09.2020 0:00,1.17824,1.18399,1.18632,1.18509,1.1838
05.09.2020 0:00,1.1838,1.18386,1.18387,1.1838,1.18387
06.09.2020 0:00,1.1835,1.18392,1.18485,1.18387,1.18452
07.09.2020 0:00,1.18119,1.18275,1.18483,1.184,1.18143
08.09.2020 0:00,1.17669,1.18003,1.18273,1.18153,1.17761
09.09.2020 0:00,1.17533,1.17853,1.18302,1.1772,1.18036
10.09.2020 0:00,1.18025,1.18365,1.19139,1.18033,1.18205
11.09.2020 0:00,1.18207,1.18403,1.18751,1.18207,1.18456
12.09.2020 0:00,1.18456,1.18474,1.18475,1.18456,1.18475
13.09.2020 0:00,1.18334,1.18464,1.18475,1.18475,1.1836
14.09.2020 0:00,1.18327,1.18592,1.18865,1.18371,1.18681
15.09.2020 0:00,1.18411,1.18716,1.18995,1.18666,1.18489
16.09.2020 0:00,1.17917,1.18442,1.18815,1.18488,1.1819
17.09.2020 0:00,1.17413,1.18007,1.18525,1.18161,1.18472
18.09.2020 0:00,1.18309,1.1851,1.18698,1.1845,1.18404
19.09.2020 0:00,1.18397,1.18398,1.18404,1.18404,1.18397
20.09.2020 0:00,1.18397,1.18402,1.185,1.18397,1.18469
21.09.2020 0:00,1.17323,1.18061,1.18715,1.18434,1.17731
22.09.2020 0:00,1.16931,1.17407,1.17716,1.17716,1.17067
23.09.2020 0:00,1.16523,1.16866,1.17185,1.17067,1.16618
24.09.2020 0:00,1.16293,1.16583,1.16864,1.16591,1.16722
25.09.2020 0:00,1.16131,1.16491,1.16848,1.167,1.16315
26.09.2020 0:00,1.16309,1.16315,1.16315,1.16309,1.16315
27.09.2020 0:00,1.1615,1.16307,1.16315,1.16315,1.1625
28.09.2020 0:00,1.1616,1.16479,1.16793,1.16274,1.16659
29.09.2020 0:00,1.16631,1.1699,1.17455,1.16646,1.17411
30.09.2020 0:00,1.16857,1.17261,1.17551,1.17405,1.17247
01.10.2020 0:00,1.17178,1.17411,1.17666,1.17249,1.17454
02.10.2020 0:00,1.16968,1.17219,1.17485,1.17468,1.17168
03.10.2020 0:00,1.17168,1.1717,1.17171,1.17168,1.17171
04.10.2020 0:00,1.171,1.17167,1.17171,1.17171,1.17135
05.10.2020 0:00,1.17095,1.17527,1.17957,1.1712,1.17806
06.10.2020 0:00,1.17319,1.17808,1.1807,1.17825,1.17324
07.10.2020 0:00,1.17247,1.17536,1.17811,1.17322,1.17651
08.10.2020 0:00,1.1735,1.17613,1.17799,1.17615,1.17585
09.10.2020 0:00,1.17584,1.17957,1.18315,1.17605,1.18293
10.10.2020 0:00,1.18293,1.18307,1.18309,1.18293,1.18309
11.10.2020 0:00,1.1805,1.18286,1.18309,1.18309,1.1814
12.10.2020 0:00,1.17865,1.18118,1.18259,1.1814,1.18127
13.10.2020 0:00,1.17321,1.17775,1.18165,1.18141,1.17458
14.10.2020 0:00,1.17206,1.1747,1.17699,1.17455,1.17495
15.10.2020 0:00,1.16891,1.17229,1.17585,1.17485,1.17093
16.10.2020 0:00,1.16935,1.17147,1.17454,1.17109,1.17164
17.10.2020 0:00,1.1715,1.17151,1.17165,1.17164,1.1715
18.10.2020 0:00,1.1715,1.17157,1.17257,1.1715,1.17205
19.10.2020 0:00,1.17041,1.17468,1.17939,1.17204,1.17678
20.10.2020 0:00,1.17623,1.17985,1.18393,1.17678,1.18245
21.10.2020 0:00,1.18231,1.1853,1.18807,1.18245,1.1863
22.10.2020 0:00,1.1813,1.18364,1.18681,1.1861,1.18212
23.10.2020 0:00,1.17877,1.18304,1.18652,1.18215,1.18603
24.10.2020 0:00,1.18603,1.18623,1.18625,1.18603,1.18625
25.10.2020 0:00,1.18422,1.18612,1.18625,1.18625,1.18426
26.10.2020 0:00,1.18036,1.18243,1.18505,1.18435,1.18076
27.10.2020 0:00,1.17699,1.18174,1.18376,1.18071,1.17808
28.10.2020 0:00,1.1719,1.17579,1.17869,1.178,1.17495
29.10.2020 0:00,1.16503,1.17142,1.17583,1.17495,1.16697
30.10.2020 0:00,1.16401,1.16716,1.17031,1.16697,1.16754
31.10.2020 0:00,1.16754,1.16774,1.16775,1.16754,1.16775
01.11.2020 0:00,1.16441,1.1674,1.16775,1.16775,1.16443
02.11.2020 0:00,1.16207,1.16383,1.16555,1.16442,1.16411
03.11.2020 0:00,1.16374,1.16863,1.17405,1.16412,1.17261
04.11.2020 0:00,1.16073,1.16959,1.17675,1.17258,1.17215
05.11.2020 0:00,1.17124,1.17831,1.18559,1.17215,1.18231
06.11.2020 0:00,1.17959,1.18528,1.18903,1.18238,1.18741
07.11.2020 0:00,1.18741,1.18743,1.18745,1.18741,1.18744
08.11.2020 0:00,1.18741,1.1876,1.18903,1.18744,1.18888
09.11.2020 0:00,1.18007,1.18655,1.19189,1.18887,1.18157
10.11.2020 0:00,1.17804,1.18183,1.18432,1.18172,1.18189
11.11.2020 0:00,1.17465,1.17921,1.18323,1.18191,1.17775
12.11.2020 0:00,1.17592,1.17933,1.18215,1.17776,1.18067
13.11.2020 0:00,1.17993,1.18176,1.18365,1.18066,1.18358
14.11.2020 0:00,1.18354,1.18354,1.18358,1.18358,1.18354
15.11.2020 0:00,1.18341,1.1836,1.1844,1.18354,1.1837
16.11.2020 0:00,1.18144,1.18448,1.18684,1.18375,1.18568
17.11.2020 0:00,1.18452,1.18656,1.18924,1.1856,1.1863
18.11.2020 0:00,1.18498,1.1867,1.18904,1.18631,1.18517
19.11.2020 0:00,1.18171,1.18457,1.18821,1.18525,1.18708
20.11.2020 0:00,1.18504,1.18673,1.18905,1.18705,1.18568
21.11.2020 0:00,1.18567,1.18567,1.18568,1.18568,1.18567
22.11.2020 0:00,1.18526,1.18565,1.18584,1.18567,1.18573
23.11.2020 0:00,1.18028,1.18649,1.19055,1.18573,1.18397
24.11.2020 0:00,1.18385,1.18596,1.18935,1.18397,1.1861
25.11.2020 0:00,1.18821,1.19049,1.19277,1.18921,1.19158
26.11.2020 0:00,1.18866,1.19156,1.19405,1.19153,1.19105
27.11.2020 0:00,1.1909,1.19336,1.19639,1.19105,1.1963
28.11.2020 0:00,1.1963,1.19637,1.19638,1.1963,1.19638
29.11.2020 0:00,1.19593,1.19635,1.19681,1.19638,1.19681
30.11.2020 0:00,1.19244,1.19665,1.20017,1.19676,1.1932
01.12.2020 0:00,1.19304,1.19905,1.20747,1.19325,1.20726
02.12.2020 0:00,1.20404,1.20776,1.21184,1.20726,1.21131
03.12.2020 0:00,1.21021,1.21311,1.21743,1.2113,1.21448
04.12.2020 0:00,1.21109,1.21485,1.21774,1.21445,1.21205
05.12.2020 0:00,1.21205,1.21229,1.21231,1.21205,1.21231
06.12.2020 0:00,1.2115,1.21228,1.21325,1.21231,1.21275
07.12.2020 0:00,1.20804,1.21233,1.21632,1.21279,1.21103
08.12.2020 0:00,1.20968,1.21133,1.21338,1.21106,1.21052
09.12.2020 0:00,1.206,1.21059,1.21475,1.21057,1.20807
10.12.2020 0:00,1.20758,1.21068,1.21566,1.20808,1.21408
11.12.2020 0:00,1.21075,1.21317,1.21627,1.21406,1.21115
12.12.2020 0:00,1.21115,1.21116,1.21116,1.21115,1.21116
13.12.2020 0:00,1.21115,1.21147,1.21418,1.21116,1.21367
14.12.2020 0:00,1.21172,1.21446,1.21737,1.21355,1.21448
15.12.2020 0:00,1.21266,1.21526,1.21677,1.21447,1.21525
16.12.2020 0:00,1.21275,1.21757,1.22115,1.21514,1.21988
17.12.2020 0:00,1.21889,1.22367,1.22735,1.21985,1.22674
18.12.2020 0:00,1.2227,1.22502,1.22678,1.22676,1.22568
19.12.2020 0:00,1.22568,1.22575,1.22575,1.22575,1.22575
20.12.2020 0:00,1.2215,1.22535,1.22575,1.22575,1.22329
21.12.2020 0:00,1.21304,1.22056,1.22519,1.22305,1.22386
22.12.2020 0:00,1.21522,1.22091,1.22575,1.22391,1.21639
23.12.2020 0:00,1.21574,1.21857,1.2219,1.2164,1.21922
24.12.2020 0:00,1.21786,1.2195,1.2216,1.21903,1.21819
25.12.2020 0:00,1.2165,1.21943,1.22835,1.21847,1.21921
26.12.2020 0:00,1.21921,1.22785,1.22835,1.21921,1.22835
27.12.2020 0:00,1.2185,1.22802,1.22835,1.22835,1.2185
28.12.2020 0:00,1.2183,1.22142,1.22505,1.2185,1.22097
29.12.2020 0:00,1.22086,1.22442,1.22745,1.22095,1.22535
30.12.2020 0:00,1.22517,1.22814,1.23084,1.22518,1.2298
31.12.2020 0:00,1.22107,1.22684,1.23091,1.22978,1.22135
01.01.2021 0:00,1.21329,1.21664,1.22155,1.22135,1.21758
02.01.2021 0:00,1.2135,1.21373,1.21758,1.21758,1.2135
03.01.2021 0:00,1.2135,1.21478,1.2245,1.2135,1.2234
04.01.2021 0:00,1.21698,1.22629,1.23085,1.22344,1.22504
05.01.2021 0:00,1.22473,1.22762,1.23035,1.22503,1.22957
06.01.2021 0:00,1.22666,1.23125,1.23495,1.22951,1.23268
07.01.2021 0:00,1.22463,1.22913,1.23442,1.23273,1.22691
08.01.2021 0:00,1.21942,1.22442,1.22818,1.22669,1.22198
09.01.2021 0:00,1.22198,1.22247,1.2225,1.22198,1.2225
10.01.2021 0:00,1.2215,1.22247,1.22279,1.2225,1.22188
11.01.2021 0:00,1.21344,1.21698,1.222,1.22182,1.21537
12.01.2021 0:00,1.21385,1.2164,1.22095,1.21537,1.22049
13.01.2021 0:00,1.21425,1.21853,1.22234,1.22053,1.21562
14.01.2021 0:00,1.21128,1.21509,1.21785,1.21565,1.21561
15.01.2021 0:00,1.20753,1.21207,1.21618,1.2155,1.20753
16.01.2021 0:00,1.20752,1.20793,1.20795,1.20753,1.20795
17.01.2021 0:00,1.20753,1.20801,1.209,1.20795,1.20786
18.01.2021 0:00,1.20551,1.20732,1.20858,1.20789,1.20786
19.01.2021 0:00,1.20742,1.21126,1.21445,1.20782,1.21285
20.01.2021 0:00,1.20774,1.21232,1.21585,1.21286,1.21099
21.01.2021 0:00,1.2108,1.2141,1.21716,1.21098,1.21669
22.01.2021 0:00,1.21516,1.21703,1.21872,1.21669,1.2172
23.01.2021 0:00,1.2172,1.21744,1.21745,1.2172,1.21745
24.01.2021 0:00,1.21636,1.21741,1.2175,1.21745,1.2167
25.01.2021 0:00,1.21169,1.21562,1.21845,1.21666,1.21415
26.01.2021 0:00,1.21081,1.21457,1.21746,1.21418,1.21618
27.01.2021 0:00,1.20616,1.213,1.217,1.21618,1.21084
28.01.2021 0:00,1.2082,1.21099,1.21425,1.21089,1.21211
29.01.2021 0:00,1.20945,1.21231,1.21555,1.21193,1.21377
30.01.2021 0:00,1.21375,1.21375,1.21377,1.21377,1.21375
31.01.2021 0:00,1.21274,1.21368,1.21404,1.21375,1.213
01.02.2021 0:00,1.20564,1.20981,1.21356,1.21287,1.20635
02.02.2021 0:00,1.20122,1.20517,1.20876,1.20623,1.20438
03.02.2021 0:00,1.20046,1.20312,1.20496,1.20441,1.2034
04.02.2021 0:00,1.1958,1.1996,1.20426,1.20339,1.19646
05.02.2021 0:00,1.19531,1.19949,1.20496,1.19633,1.20488
06.02.2021 0:00,1.20488,1.2049,1.20491,1.20488,1.20491
07.02.2021 0:00,1.2035,1.20479,1.20491,1.20491,1.20433
08.02.2021 0:00,1.2021,1.2041,1.20671,1.20433,1.20511
09.02.2021 0:00,1.20439,1.20917,1.21215,1.20505,1.21175
10.02.2021 0:00,1.21094,1.21255,1.21434,1.21176,1.21189
11.02.2021 0:00,1.21135,1.21277,1.21495,1.21197,1.21333
12.02.2021 0:00,1.20825,1.21168,1.21345,1.21329,1.21132
13.02.2021 0:00,1.21132,1.21202,1.21205,1.21132,1.21205
